,imdbID,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,rating_cat,genres_code
25886,tt0067592,The Devil's Nightmare,La plus longue nuit du diable,1971.0,95.0,Fantasy,5.3,2146,middle,10
14431,tt0042040,Whisky Galore!,Whisky Galore!,1949.0,82.0,Crime,7.1,6575,high,6
44851,tt0120258,Swimsuit: The Movie,Swimsuit: The Movie,1997.0,83.0,Comedy,3.9,91,middle,5
71431,tt0451238,The Toybox,The Toybox,2005.0,81.0,Horror,2.6,385,low,14
30508,tt0079478,Duel of the Seven Tigers,Liu he qian shou,1979.0,90.0,Drama,7.7,162,high,8
104134,tt1566601,The Island,Nisos,2009.0,96.0,Comedy,5.9,3425,middle,5
60327,tt0277298,Scriptfellas,Scriptfellas,1999.0,93.81829253746335,Drama,8.1,102,high,8
59250,tt0261971,Saudade Do Futuro,Saudade do Futuro,2000.0,92.0,Documentary,7.0,45,high,7
102765,tt15338648,Of the Devil,Of the Devil,2022.0,90.0,Horror,5.3,65,middle,14
145016,tt4874206,The Student,(M)uchenik,2016.0,118.0,Drama,6.1,6014,middle,8
158611,tt7299386,Waiting for the Moon,26 ya machi,2017.0,124.0,Mystery,1.0,8,low,17
78213,tt0983990,1971,1971,2007.0,136.0,Action,8.5,2664,high,0
141167,tt4222746,Iron Ladies Roar!,Satri lek tob lok taek,2014.0,126.0,Comedy,1.1,76,low,5
133457,tt3229950,ICU: Ghost College of Fine Arts,Phuan kan chapo wan phra,2008.0,110.0,Comedy,6.4,13,middle,5
157525,tt7081574,Cold Tango,Kholodnoe tango,2017.0,107.0,Drama,5.4,292,middle,8
42483,tt0113686,Lone Justice 2,Lone Justice 2,1995.0,93.0,Drama,10.0,43,high,8
80771,tt10453106,The Haunted Graduation Photo 2,The Haunted Graduation Photo 2,2017.0,79.0,Drama,2.9,8,low,8
77301,tt0914850,A Lawyer Walks Into a Bar...,A Lawyer Walks Into a Bar...,2007.0,92.0,Documentary,8.3,194,high,7
30380,tt0079147,Mad Monkey Kung Fu,Feng hou,1979.0,116.0,Action,8.3,1143,high,0
801,tt0009765,Virtuous Wives,Virtuous Wives,1918.0,60.0,Drama,3.4,54,middle,8
64509,tt0331837,The Amazon Women,Johnny Bravo and the Amazon Women,1997.0,93.81829253746335,Drama,6.3,12,middle,8
78016,tt0972381,Jack Taylor of Beverly Hills,Jack Taylor of Beverly Hills,2007.0,112.0,Documentary,7.4,37,high,7
66736,tt0370938,Maryam and Mitil,Maryam va Mitil,1993.0,100.0,Drama,5.3,173,middle,8
110862,tt1826583,A Bitter Taste of Freedom,A Bitter Taste of Freedom,2011.0,85.0,Documentary,10.0,107,high,7
75421,tt0810970,Everything's Cool,Everything's Cool,2007.0,89.0,Documentary,8.9,223,high,7
118655,tt21746178,The Anthrax Attacks,The Anthrax Attacks,2022.0,94.0,Documentary,10.0,1954,high,7
116408,tt2088838,Burning Kisses,Nhung Nu Hon Ruc Ro,2010.0,98.0,Musical,4.8,73,middle,16
75429,tt0811011,Pirates of Treasure Island,Pirates of Treasure Island,2006.0,85.0,Action,3.7,1140,middle,0
113906,tt19757204,New Gods: Yang Jian,Xin shen bang: Yang Jian,2022.0,127.0,Fantasy,6.5,828,middle,10
95266,tt1353125,Super Boy,Szuperbojz,2009.0,93.81829253746335,Comedy,1.8,794,low,5
89176,tt1227189,Everybody Dies But Me,Vse umrut a ya ostanus,2008.0,80.0,Drama,5.8,2517,middle,8
46614,tt0130297,Sweet Jane,Sweet Jane,1998.0,83.0,Romance,6.5,611,middle,20
82524,tt10809934,The Dark Days of Demetrius,The Dark Days of Demetrius,2019.0,60.0,Horror,6.1,76,middle,14
114574,tt2002718,Machete Kills,Machete Kills,2013.0,107.0,Crime,4.9,81794,middle,6
16721,tt0046899,Demetrius and the Gladiators,Demetrius and the Gladiators,1954.0,101.0,Action,6.3,4185,middle,0
78300,tt0989000,In Search of a Midnight Kiss,In Search of a Midnight Kiss,2007.0,90.0,Romance,7.7,8358,high,20
38636,tt0102147,Jealousy,Jalousie,1991.0,90.0,Comedy,4.2,33,middle,5
21420,tt0057460,Duel of the Titans,Romolo e Remo,1961.0,108.0,Drama,2.9,932,low,8
108802,tt1740710,Mere Brother Ki Dulhan,Mere Brother Ki Dulhan,2011.0,139.0,Comedy,7.6,10049,high,5
70507,tt0435696,The Russian Specialist,The Mechanik,2005.0,94.0,Drama,6.7,3978,middle,8
47565,tt0138526,The Island,The Island,1998.0,95.0,Romance,8.0,48,high,20
112514,tt1896767,Lock Destination,Jian shi chu ji,2010.0,94.0,Action,2.3,55,low,0
158626,tt7304146,Gena,Gena,2018.0,103.0,Drama,7.5,5,high,8
96098,tt13736456,Crossfire,Crossfire,2020.0,122.0,Documentary,5.0,361,middle,7
106256,tt1641388,Below Zero,Below Zero,2011.0,99.0,Thriller,4.1,883,middle,24
109685,tt1773824,Warology: Operations Other Than War,Warology: Operazione l'altra guerra,2011.0,85.0,History,10.0,27,high,13
29855,tt0077665,Heaven Sword and Dragon Sabre 2,Yi tian tu long ji da jie ju,1978.0,98.0,Drama,6.1,115,middle,8
86645,tt1167512,Kevorkian,Kevorkian,2010.0,91.0,Documentary,9.2,337,high,7
54862,tt0205422,Le sourire du clown,Le sourire du clown,1999.0,89.0,Drama,6.4,93,middle,8
88846,tt12188452,Glassboy,Glassboy,2020.0,90.0,Drama,2.5,67,low,8
109454,tt1764420,The Lost Secret of Immortality,The Lost Secret of Immortality,2011.0,78.0,History,8.4,7,high,13
13971,tt0041131,Arctic Fury,Arctic Fury,1951.0,61.0,Adventure,2.5,188,low,2
160685,tt7740386,Tunis by Night,Tunis Ellil: Tunis by Night,2017.0,112.0,Drama,8.2,54,high,8
105371,tt1609479,Better Living Through Chemistry,Better Living Through Chemistry,2014.0,91.0,Drama,5.1,15573,middle,8
8300,tt0030279,Island in the Sky,Island in the Sky,1938.0,68.0,Drama,10.0,189,high,8
102678,tt1532296,Wild Horses and Renegades,Wild Horses and Renegades,2010.0,78.0,Western,10.0,203,high,26
89184,tt1227378,"Fat, Sick & Nearly Dead","Fat, Sick & Nearly Dead",2010.0,10.0,Documentary,high,8887,high,7
4888,tt0023703,Without Honor,Without Honor,1932.0,66.0,Western,9.7,106,high,26
18794,tt0051691,Gunsmoke in Tucson,Gunsmoke in Tucson,1958.0,80.0,Western,2.3,203,low,26
76702,tt0875705,Lake City,Lake City,2008.0,93.0,Drama,4.5,945,middle,8
75845,tt0826587,Night Junkies,Night Junkies,2007.0,90.0,Thriller,5.0,678,middle,24
69834,tt0424136,Hard Candy,Hard Candy,2005.0,104.0,Thriller,9.8,166998,high,24
110841,tt18259440,Have You Heard About Greg?,Have You Heard About Greg?,2021.0,87.0,Documentary,10.0,9,high,7
